player_id,league,appearances,matches_started,minutes_played,goals,assists,expected_goals,expected_assists,rating,total_shots,shots_on_target,yellow_cards,red_cards,tackles,interceptions,saves
341589,Bundesliga,13,7,639,2,2,0.8136,0.28332981,6.6307692307692,15,2,0,0,10,9,0
1149113,Bundesliga,22,10,950,1,1,0.293,0.72749206,6.552380952381,5,2,1,1,26,7,0
1977245,Bundesliga,4,0,32,0,0,,0.01409778,6.5666666666667,0,0,1,0,2,0,0
965778,Bundesliga,23,23,2053,1,0,1.0955,1.26503346,6.8086956521739,15,7,8,0,33,27,0
1159759,Bundesliga,29,25,2298,4,4,2.5012,2.66406229,6.848275862069,17,9,3,0,68,22,0
581302,Bundesliga,28,28,2475,3,1,1.2983,1.5842675,7.0035714285714,13,5,1,1,32,39,0
921789,Bundesliga,19,18,1434,2,0,0.6536,1.13840623,7.0368421052632,14,5,4,0,45,18,0
1048569,Bundesliga,23,16,1508,1,2,0.4522,0.45735003,6.6869565217391,4,1,4,0,49,25,0
1403018,Bundesliga,5,0,71,0,0,,0.04680617,6.6,0,0,0,0,1,1,0
999276,Bundesliga,20,14,1333,0,0,0.6764,0.78988955,6.7166666666667,8,1,4,0,12,22,0
1134203,Bundesliga,13,13,1085,0,0,,0.02225239,6.6166666666667,0,0,0,0,1,0,37
190161,Bundesliga,18,17,1615,0,0,,0.05147419,7,0,0,1,0,0,0,49
1215904,Bundesliga,10,6,532,2,0,2.9074,0.10839236,6.55,21,7,1,0,3,4,0
111483,Bundesliga,13,7,645,4,1,2.8845,0.265149,6.7615384615385,19,7,2,0,5,2,0
822877,Bundesliga,26,23,1920,5,4,6.6511,2.64711814,6.8615384615385,67,25,3,0,35,5,0
1996846,Bundesliga,4,0,37,0,0,,0.00530685,6.4333333333333,0,0,0,0,0,0,0
1113488,Bundesliga,6,0,92,0,0,0.2289,0.10066753,6.5,3,0,0,0,1,0,0
796206,Bundesliga,23,17,1520,1,1,1.1835,1.41457728,6.7869565217391,17,5,4,0,31,13,0
929620,Bundesliga,28,24,1999,6,3,4.1628,3.80656377,6.8444444444444,37,13,4,0,28,13,0
354878,Bundesliga,24,22,1731,2,4,1.1711,3.4720884,6.9083333333333,10,6,8,0,26,19,0
1390682,Bundesliga,25,15,1324,2,3,3.2014,2.02082397,6.65,39,13,1,0,14,6,0
927340,Bundesliga,29,27,2263,2,1,1.1752,1.5667147,6.8241379310345,18,6,2,0,37,36,0
254119,Bundesliga,25,10,876,1,0,1.0141,1.75879858,6.6708333333333,12,4,3,0,11,10,0
842188,Bundesliga,26,10,1120,2,0,0.5331,1.15758773,6.6269230769231,11,5,4,0,18,5,0
1129365,Bundesliga,24,14,1386,3,0,3.9747,2.37947671,6.7083333333333,35,15,3,0,21,10,0
877842,Bundesliga,4,1,164,0,0,,0.01076561,6.725,0,0,2,0,4,1,0
860461,Bundesliga,30,28,2481,2,2,1.8852,2.10348984,6.8333333333333,25,6,2,0,55,21,0
1597260,Bundesliga,22,20,1709,1,1,1.132,1.00213356,6.8954545454545,9,5,8,0,39,15,0
963198,Bundesliga,14,14,1260,1,1,0.3857,0.42922413,6.8642857142857,6,1,5,0,15,29,0
1122806,Bundesliga,13,10,954,2,0,1.0734,0.1279576,6.7307692307692,5,2,2,0,20,10,0
891651,Bundesliga,23,22,2016,0,1,1.3706,1.08525654,6.9739130434783,12,3,5,1,40,32,0
798926,Bundesliga,23,16,1480,0,0,0.5729,1.14737145,6.6826086956522,9,1,7,0,28,14,0
146853,Bundesliga,7,6,519,0,1,0.1843,0.60530229,6.5428571428571,3,2,3,0,7,9,0
809219,Bundesliga,6,1,184,0,0,0.0928,0.32604219,6.7,2,0,0,0,5,1,0
822564,Bundesliga,30,30,2700,0,0,0.3174,0.17702953,7.0333333333333,1,0,1,0,3,0,89
352544,Bundesliga,10,7,652,1,2,2.447,2.16091082,6.74,18,8,1,0,0,3,0
980621,Bundesliga,26,20,1746,4,1,3.7763,3.47189144,6.5923076923077,27,6,2,2,40,12,0
1152505,Bundesliga,20,3,542,0,0,2.7281,0.28828781,6.5222222222222,12,6,1,0,3,3,0
1021075,Bundesliga,8,2,214,0,1,0.0223,0.53731023,6.65,1,0,1,0,5,2,0
1005834,Bundesliga,19,3,507,2,0,2.1048,0.59028432,6.4722222222222,16,6,1,0,7,0,0
822340,Bundesliga,25,15,1468,4,2,7.0874,1.50082803,6.3541666666667,46,22,4,0,6,6,0
975800,Bundesliga,14,13,882,1,2,2.0241,1.24562598,6.5285714285714,22,6,0,0,13,1,0
1065051,Bundesliga,2,1,78,0,0,0.0734,0.021997,6.2,1,0,0,0,0,0,0
949062,Bundesliga,8,4,342,1,0,1.6829,0.22367903,6.6875,8,7,1,0,3,0,0
327755,Bundesliga,22,20,1769,11,2,8.0114,5.8985843,7.4318181818182,41,17,6,0,28,17,0
537552,Bundesliga,26,26,2156,4,2,3.2483,3.18183708,6.7384615384615,30,9,3,0,36,23,0
1028307,Bundesliga,30,30,2699,1,1,1.0299,2.81390581,7.0166666666667,17,4,1,0,46,63,0
157377,Bundesliga,24,19,1594,2,0,2.3685,2.04597424,6.7791666666667,19,4,5,0,33,14,0
1028306,Bundesliga,10,3,325,0,0,0.0789,0.27640384,6.68,1,0,1,0,11,1,0
138126,Bundesliga,25,20,1712,0,2,0.8596,2.45256009,6.728,6,0,4,0,22,9,0
846471,Bundesliga,6,5,405,0,0,0.3025,1.11959787,7.1666666666667,5,0,2,0,11,3,0
893962,Bundesliga,18,4,486,0,0,0.2609,0.2067693,6.5294117647059,3,1,1,0,10,7,0
1548910,Bundesliga,12,7,820,1,0,1.1534,0.10823157,6.725,9,2,3,0,9,17,0
355486,Bundesliga,12,12,1080,0,0,0.2578,0.94856926,7.0833333333333,7,2,4,0,38,12,0
794294,Bundesliga,13,8,850,0,1,0.3527,0.08739104,6.6461538461538,6,3,3,0,8,15,0
152206,Bundesliga,25,25,2066,1,0,1.2781,2.01548258,6.836,12,2,8,2,45,38,0
97926,Bundesliga,30,27,2456,2,3,1.5141,2.85495061,6.85,12,5,3,0,39,29,0
1138150,Bundesliga,20,6,640,0,1,0.1029,1.12773378,6.6222222222222,4,1,3,0,17,10,0
106662,Bundesliga,18,13,1049,2,1,1.7317,0.62857991,6.6777777777778,12,5,4,0,12,18,0
842869,Bundesliga,3,2,162,0,0,0.0182,0.0224145,6.6666666666667,1,0,0,0,3,5,0
174345,Bundesliga,9,9,787,0,0,,0.08829695,6.9444444444444,0,0,2,1,0,0,25
94312,Bundesliga,18,18,1620,0,0,,0.05596629,7.4055555555556,0,0,1,0,0,0,62
1069252,Bundesliga,4,3,291,0,0,,0.01315417,6.575,0,0,0,0,0,0,15
1462742,Bundesliga,29,20,1695,5,1,3.0593,0.98324606,6.6620689655172,30,10,1,0,15,5,0
927405,Bundesliga,26,13,1150,3,1,2.013,0.81656349,6.7153846153846,21,7,0,0,18,7,0
953767,Bundesliga,28,21,1989,2,8,8.9979,2.00437981,6.6071428571429,60,19,5,0,2,0,0
608362,Bundesliga,25,17,1337,5,1,3.9734,1.67128805,6.7416666666667,28,13,3,0,9,5,0
1513469,Bundesliga,14,4,482,0,0,1.1566,0.84832117,6.65,12,1,3,0,11,2,0
791642,Bundesliga,7,2,212,0,0,0.0671,0.87064628,6.9714285714286,3,0,1,0,4,1,0
877302,Bundesliga,24,13,1181,1,0,1.8224,0.68966443,6.5583333333333,23,8,2,1,35,22,0
886737,Bundesliga,28,21,1880,1,2,2.153,3.73737024,6.7214285714286,28,5,4,1,34,8,0
149479,Bundesliga,29,29,2567,5,1,2.0121,1.30975883,6.7586206896552,22,10,7,0,56,34,0
327863,Bundesliga,3,3,223,0,0,0.0197,0.1074563,6.5666666666667,1,0,0,0,6,2,0
825740,Bundesliga,19,2,454,0,0,0.3096,0.48031425,6.5684210526316,7,3,1,0,9,4,0
1198074,Bundesliga,26,20,1667,0,1,0.8015,1.56097847,6.7346153846154,12,2,3,0,33,15,0
48557,Bundesliga,25,19,1637,0,2,0.0494,4.67088624,6.924,4,0,7,0,33,8,0
800252,Bundesliga,19,4,575,1,0,0.8556,0.65956414,6.5578947368421,13,5,0,0,7,1,0
168985,Bundesliga,27,19,1598,0,1,0.5791,2.46099664,6.6962962962963,11,1,8,0,32,8,0
1086547,Bundesliga,29,29,2610,3,0,3.6884,1.76296416,6.851724137931,29,10,6,0,48,35,0
855663,Bundesliga,19,19,1610,0,0,1.2061,0.99129475,6.7157894736842,10,1,2,0,23,34,0
1210666,Bundesliga,17,6,709,1,0,0.9169,0.85382714,6.4588235294118,14,4,1,1,14,17,0
830803,Bundesliga,30,30,2700,4,0,3.7362,1.5697396,6.7066666666667,40,9,4,0,38,35,0
904991,Bundesliga,12,9,756,1,2,0.1614,0.28692825,6.5833333333333,3,1,2,0,11,19,0
137692,Bundesliga,29,29,2610,0,0,,0.23846026,6.7586206896552,0,0,2,0,1,1,75
842718,Bundesliga,1,1,90,0,0,,0.00432923,9.7,0,0,0,0,0,0,6
877544,Bundesliga,29,18,1725,7,4,10.1478,1.04124876,6.8793103448276,52,22,3,0,13,4,0
2245371,Bundesliga,7,1,118,0,0,0.0273,0.19758809,6.58,1,0,0,0,0,0,0
319861,Bundesliga,21,6,572,4,3,4.6239,1.11606783,6.7571428571429,19,9,1,0,8,3,0
378340,Bundesliga,28,14,1305,3,4,3.782,4.37211985,6.8392857142857,35,13,3,0,4,5,0
2197599,Bundesliga,6,2,166,0,0,0.3333,0.06773427,6.52,5,1,0,0,3,0,0
1823913,Bundesliga,2,1,83,0,0,,0.00415624,6.25,0,0,0,0,2,1,0
801263,Bundesliga,30,30,2679,7,3,5.3163,5.29134353,7.1833333333333,56,23,4,0,42,20,0
1482457,Bundesliga,7,0,92,0,0,0.1292,0.43469969,6.6428571428571,3,0,0,0,1,2,0
1800475,Bundesliga,30,16,1626,11,3,9.0254,2.00323448,6.9433333333333,60,25,3,0,19,5,0
988639,Bundesliga,28,27,2299,2,2,1.8486,1.12392075,6.8392857142857,19,3,9,1,42,31,0
1064842,Bundesliga,15,9,737,0,0,0.4192,0.32747971,6.6733333333333,6,0,1,0,17,4,0
1112327,Bundesliga,28,19,1629,1,2,1.4153,3.52692477,6.7851851851852,12,3,4,0,27,7,0
78781,Bundesliga,13,2,256,1,1,0.7203,0.55643177,6.7833333333333,7,3,1,0,4,4,0
921033,Bundesliga,20,7,835,2,0,1.1139,1.4764362,6.735,17,7,0,0,8,2,0
930272,Bundesliga,24,17,1653,0,1,0.3744,1.37820163,6.9125,9,2,4,0,66,26,0
1010726,Bundesliga,23,20,1493,3,1,2.1396,1.06342744,6.7565217391304,27,11,4,0,17,14,0
839898,Bundesliga,11,6,551,1,3,1.1684,1.69435388,6.9,6,1,2,0,15,4,0
1402924,Bundesliga,8,7,596,0,0,0.3137,0.11757412,6.6375,5,3,1,1,5,10,0
1014493,Bundesliga,14,12,1138,0,1,,0.12230436,6.6142857142857,0,0,0,1,14,14,0
953097,Bundesliga,21,16,1442,0,0,0.7499,0.24941813,6.6904761904762,10,4,2,0,27,18,0
963043,Bundesliga,29,22,1958,0,1,0.7049,1.85538033,6.7,19,3,2,0,33,25,0
387220,Bundesliga,8,8,669,0,0,,0.0965264,6.9625,0,0,0,0,14,11,0
1020206,Bundesliga,27,24,2145,0,0,1.2691,2.72611446,6.4851851851852,26,3,5,0,40,14,0
965950,Bundesliga,13,11,954,0,0,0.2177,0.19768528,6.3307692307692,4,0,4,0,11,10,0
136922,Bundesliga,8,5,390,0,0,,0.05930561,6.825,0,0,0,0,3,5,0
187185,Bundesliga,30,30,2700,0,0,,0.18230093,7.24,0,0,1,0,1,0,88
259803,Bundesliga,29,25,2142,11,2,11.2865,0.82408348,6.6758620689655,58,22,3,0,9,0,0
1482433,Bundesliga,5,0,118,0,0,0.2195,0.0682339,6.46,3,0,0,0,1,0,0
228981,Bundesliga,2,0,9,0,0,,0.00182063,6.6,0,0,0,0,1,1,0
925910,Bundesliga,28,8,979,3,1,2.7393,1.57050837,6.7,24,11,1,0,7,3,0
1521250,Bundesliga,3,0,40,0,0,,0.01129912,6.5,0,0,0,0,0,0,0
989056,Bundesliga,15,4,438,0,0,0.2669,1.59437617,6.68,5,1,1,0,9,4,0
1048650,Bundesliga,28,28,2367,0,2,2.2485,3.4793482,6.7678571428571,43,13,7,1,56,47,0
1019312,Bundesliga,25,19,1509,3,1,3.656,1.65967379,6.696,29,12,2,1,55,17,0
1995809,Bundesliga,12,3,372,2,0,0.817,0.47429335,6.725,8,5,0,0,3,1,0
837205,Bundesliga,17,11,939,0,1,1.062,1.525281,6.7,22,6,0,0,12,9,0
1142210,Bundesliga,10,4,428,0,1,0.675,0.29932317,6.62,11,2,0,0,3,1,0
95381,Bundesliga,25,11,1069,1,1,2.1065,2.49915611,6.7458333333333,16,6,2,0,32,12,0
280453,Bundesliga,24,21,1752,2,6,0.9061,5.83855066,6.8666666666667,17,5,0,0,17,5,0
876858,Bundesliga,4,3,248,0,0,0.4631,0.74287447,6.6,8,2,0,0,1,1,0
990209,Bundesliga,27,25,2137,2,2,1.4887,1.2798835,6.7444444444444,17,5,7,0,39,29,0
939880,Bundesliga,26,25,2098,2,0,1.4711,2.34792735,6.9807692307692,23,7,2,0,60,45,0
583806,Bundesliga,27,26,2267,4,0,5.012,1.11497754,6.9222222222222,21,12,6,0,41,21,0
1144143,Bundesliga,7,3,356,0,0,0.1637,0.09222513,6.5285714285714,3,2,1,0,11,5,0
1002920,Bundesliga,28,25,2251,2,3,1.1327,1.69588633,6.6107142857143,13,8,7,0,41,15,0
282229,Bundesliga,30,30,2697,0,0,0.3956,1.22294939,6.9733333333333,8,0,4,0,38,35,0
1130067,Bundesliga,12,5,473,0,0,0.5818,0.13255924,6.6,4,1,0,0,13,9,0
1083382,Bundesliga,21,13,1180,0,0,0.5754,1.33856986,6.5,10,2,2,0,24,20,0
254449,Bundesliga,6,1,156,0,0,,0.07624256,6.525,0,0,0,0,6,1,0
578166,Bundesliga,30,30,2700,0,0,,0.06459336,7.3566666666667,0,0,1,0,1,1,121
1012235,Bundesliga,30,26,2090,5,0,7.2212,1.49527059,6.6133333333333,61,22,2,0,4,4,0
135264,Bundesliga,12,1,298,1,0,0.7568,0.32136929,6.6166666666667,7,3,4,0,3,1,0
168987,Bundesliga,17,5,508,2,2,1.891,0.37566956,6.58125,15,6,0,0,1,0,0
1146091,Bundesliga,10,6,526,0,0,0.5908,0.14153512,6.42,7,4,0,0,6,0,0
789192,Bundesliga,20,12,1136,3,0,2.0813,4.02033476,7.0263157894737,25,12,0,0,5,0,0
1568535,Bundesliga,7,0,120,0,0,0.3962,0.00413586,6.6666666666667,5,1,0,0,2,0,0
991824,Bundesliga,25,12,1202,5,0,4.6283,1.38404923,6.6125,34,14,2,0,20,4,0
1546267,Bundesliga,14,3,417,0,1,0.4461,0.36029385,6.5692307692308,6,3,1,0,14,0,0
904835,Bundesliga,25,21,1869,5,5,3.7201,3.63691393,7.092,47,16,2,2,15,11,0
901892,Bundesliga,22,17,1448,5,0,1.8542,1.31100623,6.9952380952381,15,9,2,0,28,13,0
1000263,Bundesliga,3,2,149,0,0,0.0301,0.01925863,6.4666666666667,2,1,0,0,4,5,0
988476,Bundesliga,9,7,477,1,1,1.1088,1.24988295,6.65,7,3,3,1,2,3,0
798303,Bundesliga,28,27,2410,0,4,1.1884,4.24426152,6.9571428571429,23,7,7,1,62,27,0
1862226,Bundesliga,11,5,332,0,1,0.0763,0.44123279,6.5363636363636,2,2,1,1,9,0,0
842526,Bundesliga,12,9,710,0,1,0.4129,0.5693709,6.6833333333333,6,2,1,0,11,6,0
1064305,Bundesliga,28,28,2520,0,1,0.9834,1.26812146,6.9035714285714,15,7,10,0,55,38,0
1405212,Bundesliga,25,25,2250,5,0,4.13,0.99331712,7.256,29,8,5,0,21,31,0
1035752,Bundesliga,22,9,920,0,1,0.7578,0.46064684,6.647619047619,14,2,1,1,23,6,0
973564,Bundesliga,22,20,1649,1,2,1.1559,1.44519485,6.7272727272727,17,4,7,0,55,33,0
801003,Bundesliga,21,18,1703,0,0,0.3683,0.69856191,6.7904761904762,5,1,2,0,30,26,0
999030,Bundesliga,16,13,1262,0,0,0.121,0.19613626,6.58125,3,1,0,0,14,17,0
945532,Bundesliga,20,15,1255,0,0,0.4053,0.38929754,6.56,4,1,4,1,22,20,0
1102528,Bundesliga,24,14,1319,0,4,1.1449,2.06105579,6.5347826086957,12,6,3,0,33,5,0
113442,Bundesliga,30,30,2700,0,0,0.2599,0.11493714,7.16,1,0,3,0,0,0,98
978521,Bundesliga,11,2,325,0,2,1.0752,0.61140364,6.6727272727273,16,6,1,0,2,0,0
1154491,Bundesliga,11,3,391,3,1,1.861,0.36426985,6.6818181818182,11,4,1,0,3,1,0
1166832,Bundesliga,20,7,659,1,1,2.0356,0.7176305,6.415,25,3,4,0,9,1,0
1005343,Bundesliga,29,20,1705,5,0,5.3656,0.97796622,6.6964285714286,52,21,1,0,22,6,0
815612,Bundesliga,30,23,1953,3,1,3.3627,2.78939225,6.7633333333333,40,12,5,0,37,14,0
1864786,Bundesliga,4,0,82,1,0,0.7389,0.01740903,6.775,4,2,0,0,1,1,0
1100836,Bundesliga,22,12,1086,3,2,1.2121,1.6764662,6.8772727272727,15,7,0,0,16,4,0
916176,Bundesliga,24,18,1583,1,2,1.7271,2.09127545,6.7208333333333,34,8,5,0,52,15,0
830127,Bundesliga,30,30,2649,3,8,7.5681,9.1089206,6.8466666666667,53,19,4,0,40,10,0
830142,Bundesliga,25,25,2134,9,2,5.364,2.8184212,7.012,48,19,5,0,36,17,0
1596105,Bundesliga,14,2,328,1,0,1.3167,0.51947131,6.6,5,2,1,0,11,4,0
933398,Bundesliga,11,9,746,0,0,0.0592,0.77409131,6.6636363636364,2,1,1,0,20,11,0
826171,Bundesliga,27,27,2397,0,0,0.7888,1.53305646,6.7851851851852,21,4,4,0,51,59,0
111969,Bundesliga,16,5,624,0,1,0.2792,1.29935139,6.64375,7,0,5,0,16,8,0
905347,Bundesliga,28,26,2258,0,5,1.8197,2.8723065,6.6142857142857,28,10,2,0,33,11,0
1797852,Bundesliga,24,21,1897,1,0,0.6601,0.44092706,6.4791666666667,6,1,3,1,26,21,0
825771,Bundesliga,27,27,2324,1,0,0.6777,1.05473174,6.9148148148148,8,2,8,1,41,32,0
1087043,Bundesliga,11,5,540,0,0,0.0297,0.45093804,6.4363636363636,2,0,3,0,15,5,0
1015164,Bundesliga,17,5,556,1,0,0.9949,0.76819038,6.63125,5,2,2,0,12,8,0
960114,Bundesliga,12,10,895,1,1,0.4366,1.3704131,6.8333333333333,7,2,3,0,25,7,0
851254,Bundesliga,15,15,1189,0,0,0.4179,0.447127,7.04,9,3,4,0,27,23,0
229544,Bundesliga,13,8,662,0,0,0.4063,0.24486911,6.5166666666667,3,1,4,2,14,13,0
1568521,Bundesliga,2,0,36,0,0,,0.111732,7.5,0,0,0,0,1,1,0
991591,Bundesliga,2,2,180,0,0,,0.00231154,7.6,0,0,0,0,0,0,11
1083390,Bundesliga,28,28,2520,0,0,,0.04725004,7.0107142857143,0,0,0,0,0,0,85
1112796,Bundesliga,17,11,838,4,0,3.1013,0.27890436,6.4823529411765,18,11,2,0,6,1,0
861850,Bundesliga,25,12,1118,3,0,3.0326,0.71553343,6.488,21,9,1,0,7,0,0
887500,Bundesliga,27,21,1934,5,3,4.7556,4.15971103,6.7538461538462,47,18,4,0,24,7,0
1888501,Bundesliga,16,0,239,0,0,0.5061,0.11054454,6.45,4,1,2,0,1,0,0
925790,Bundesliga,3,0,30,0,0,0.1437,0.00130071,6.4,1,0,0,0,0,0,0
831400,Bundesliga,28,25,2030,2,2,4.3306,1.46783717,6.5678571428571,43,15,3,0,38,16,0
994529,Bundesliga,8,3,336,2,0,1.6236,0.45061593,6.6375,11,6,1,0,3,1,0
1002461,Bundesliga,28,27,2356,1,3,1.0933,3.7758631,6.6964285714286,27,6,5,0,54,29,0
971481,Bundesliga,27,26,2220,0,1,0.9639,1.78119503,6.6444444444444,16,3,3,0,32,21,0
181581,Bundesliga,20,14,1279,0,0,0.9633,0.96695363,6.71,16,3,0,1,22,24,0
885892,Bundesliga,24,23,1941,1,0,1.0012,0.73109695,6.7458333333333,16,4,4,0,42,42,0
280551,Bundesliga,16,11,1047,1,3,0.5961,1.34599434,6.96875,15,3,3,0,28,12,0
834244,Bundesliga,9,7,646,0,0,0.7643,0.5958608,6.6888888888889,6,2,0,0,13,7,0
888854,Bundesliga,21,1,375,0,1,0.4737,0.88378569,6.5631578947368,12,3,1,0,11,4,0
57627,Bundesliga,21,20,1754,1,0,0.5046,0.53806117,6.6095238095238,5,1,2,0,25,18,0
1125024,Bundesliga,11,10,901,0,1,0.2695,0.35329583,6.6090909090909,6,2,3,0,20,13,0
252343,Bundesliga,17,13,1173,1,1,0.1356,0.2719617,6.7117647058824,4,2,5,0,44,19,0
542038,Bundesliga,24,24,2115,2,2,0.5098,1.02540791,6.9041666666667,11,5,4,1,30,20,0
253469,Bundesliga,26,26,2295,2,1,0.563,1.38223847,6.8230769230769,9,4,1,0,39,24,0
1137900,Bundesliga,21,15,1462,1,0,0.856,1.75000749,6.5952380952381,14,3,0,0,22,8,0
873347,Bundesliga,18,10,834,0,0,0.3758,0.52096372,6.5647058823529,3,1,1,0,34,14,0
325061,Bundesliga,30,30,2700,0,0,,0.04916828,7.08,0,0,0,0,1,0,108
1107591,Bundesliga,27,22,1853,8,3,8.4452,2.48808474,6.7666666666667,57,17,2,0,36,7,0
826069,Bundesliga,11,5,480,1,0,1.1674,0.52080456,6.72,9,6,1,0,0,0,0
1499696,Bundesliga,10,2,303,1,0,1.5158,0.15694525,6.5,9,6,1,0,7,2,0
1127790,Bundesliga,26,12,1123,7,0,5.4321,0.34703497,6.692,34,15,1,0,9,0,0
1180758,Bundesliga,23,9,1112,2,3,1.3834,2.34272194,6.695652173913,19,5,1,0,23,12,0
105734,Bundesliga,27,23,2084,3,7,4.4326,5.78370043,6.8740740740741,32,11,4,0,30,13,0
841947,Bundesliga,25,16,1331,2,3,3.0632,2.50455818,6.6333333333333,26,7,5,0,23,9,0
947929,Bundesliga,12,4,389,0,0,0.9359,0.42771839,6.4166666666667,8,5,2,0,8,0,0
979290,Bundesliga,20,18,1452,0,0,0.0693,0.4828119,6.8789473684211,4,1,4,0,45,23,0
1418624,Bundesliga,1,0,34,0,0,,0.00145676,6.7,0,0,0,0,1,1,0
987504,Bundesliga,22,18,1412,4,3,2.5928,1.32233307,6.8454545454545,21,8,4,0,37,22,0
147289,Bundesliga,25,20,1860,1,4,0.4329,4.09499554,7.104,14,5,5,0,22,24,0
1016810,Bundesliga,5,1,159,0,0,0.0608,0.15155579,6.78,2,1,1,0,4,2,0
796987,Bundesliga,21,7,774,3,1,2.0226,0.63731685,6.6333333333333,17,7,3,1,10,6,0
169255,Bundesliga,16,12,1029,1,0,0.7752,0.5481762,6.5857142857143,10,1,1,0,14,8,0
2114948,Bundesliga,5,1,88,0,0,0.024,0.03306199,6.5333333333333,1,0,0,0,1,0,0
1184855,Bundesliga,25,23,2129,2,1,2.8122,1.12656805,6.66,22,10,5,0,34,34,0
1218056,Bundesliga,4,1,137,0,0,0.0813,0.10623193,6.2,3,0,1,0,2,1,0
842364,Bundesliga,12,10,871,1,2,0.6025,1.34687984,6.6272727272727,11,3,1,0,24,15,0
1173172,Bundesliga,18,13,1187,0,1,0.4303,0.64647487,6.4882352941176,3,0,3,0,22,11,0
1155226,Bundesliga,20,17,1516,0,5,0.0946,1.79045335,6.425,3,0,2,0,38,15,0
293127,Bundesliga,13,9,850,1,0,0.7896,0.1684454,6.6538461538462,10,4,2,0,6,9,0
1088897,Bundesliga,9,8,696,0,0,0.2048,0.05525575,6.6777777777778,2,0,0,0,13,5,0
1127788,Bundesliga,19,16,1395,2,0,1.0625,1.63266082,6.5882352941176,10,4,0,0,15,17,0
920525,Bundesliga,21,20,1788,1,0,0.5445,0.21128358,6.615,5,1,6,1,32,12,0
995316,Bundesliga,11,10,803,0,0,0.107,0.32069977,6.2909090909091,2,0,0,0,20,12,0
1568511,Bundesliga,7,2,259,0,0,0.0742,0.13989525,6.4833333333333,2,1,0,0,3,1,0
902080,Bundesliga,30,30,2700,0,0,0.0388,0.09311721,7.17,1,0,1,0,1,1,110
149728,Bundesliga,16,10,803,3,0,3.1756,0.54162295,6.525,19,9,1,1,9,1,0
1067120,Bundesliga,18,12,1064,1,1,1.5392,1.19298803,6.6611111111111,18,4,2,0,21,8,0
909485,Bundesliga,23,16,1353,4,1,4.4716,1.19530584,6.7608695652174,24,7,2,0,16,8,0
918437,Bundesliga,15,6,537,1,1,1.4182,0.60937981,6.55,11,3,2,0,3,1,0
933833,Bundesliga,6,4,345,0,0,0.2228,1.025835,6.6666666666667,3,0,0,0,2,2,0
800400,Bundesliga,15,3,619,2,1,2.8036,0.7188869,6.62,10,3,1,0,7,4,0
842922,Bundesliga,23,3,765,5,1,5.066,0.61797655,6.6130434782609,30,10,1,0,8,3,0
2189165,Bundesliga,4,0,45,0,0,0.0187,0.50633539,6.625,1,0,0,0,1,0,0
1142248,Bundesliga,28,22,1958,1,2,5.7278,4.94641968,6.7392857142857,42,17,2,0,28,19,0
794995,Bundesliga,28,23,1933,0,1,0.5888,2.35207986,6.8642857142857,14,3,2,0,52,15,0
575952,Bundesliga,25,15,1229,2,1,3.1736,1.65801043,6.552,31,8,1,0,20,17,0
933707,Bundesliga,27,25,1900,1,2,1.3301,1.22850298,6.5296296296296,19,5,5,0,23,31,0
1097453,Bundesliga,15,8,664,2,0,1.6867,0.21502119,6.5933333333333,8,3,3,0,13,3,0
1066042,Bundesliga,23,17,1387,3,0,1.2632,0.86495803,6.7478260869565,19,5,1,0,17,21,0
845742,Bundesliga,22,8,811,1,1,0.8273,1.11967625,6.7363636363636,10,4,1,0,16,4,0
962898,Bundesliga,5,1,190,0,0,0.0929,0.01412342,6.6,1,0,0,0,7,2,0
151581,Bundesliga,1,1,7,0,0,,0.00019812,0,0,0,0,0,0,0,0
254429,Bundesliga,30,30,2700,2,2,3.3033,1.28852324,6.8433333333333,33,7,1,0,41,29,0
1864760,Bundesliga,12,11,959,1,2,0.2083,1.6850129,6.9,6,3,0,0,23,8,0
798936,Bundesliga,21,18,1448,0,0,0.2512,0.35915496,6.4285714285714,5,2,6,0,35,13,0
988252,Bundesliga,14,12,1081,0,0,0.4709,0.37228389,6.5785714285714,5,3,2,0,23,20,0
920022,Bundesliga,24,15,1393,0,2,0.4337,1.33495595,6.3913043478261,10,2,2,0,18,13,0
168861,Bundesliga,26,17,1687,1,3,0.8346,2.92100946,6.7692307692308,10,2,3,0,34,27,0
311676,Bundesliga,23,21,1967,1,1,0.5496,2.67703593,6.5521739130435,5,1,3,0,35,25,0
2192753,Bundesliga,6,0,89,1,0,0.6488,0.06567885,6.375,2,1,1,0,1,1,0
981562,Bundesliga,29,29,2610,0,0,,0.17139916,6.9275862068966,0,0,1,0,1,0,95
1083359,Bundesliga,1,1,90,0,0,,0.00762016,7,0,0,0,0,0,0,4
818244,Ligue 1,18,8,865,10,5,6.2081,3.7633231,7.5111111111111,39,16,0,0,5,0,0
889259,Ligue 1,24,15,1259,5,4,5.7985,4.47072227,7.1291666666667,60,25,1,0,23,9,0
1154605,Ligue 1,19,13,1064,5,2,7.306,2.6931832,7.0263157894737,44,16,0,0,26,8,0
996952,Ligue 1,23,16,1400,10,1,9.3923,3.9799188,7.3130434782609,58,27,2,0,24,11,0
1590918,Ligue 1,19,9,837,1,2,2.0617,1.92707845,6.7111111111111,18,7,0,0,13,5,0
934510,Ligue 1,26,11,1104,6,1,8.2313,1.33612447,6.6307692307692,52,24,2,0,11,3,0
